Global_active_power,Date,Time
0.306,2007-02-08,03:40:00
0.398,2007-02-08,03:50:00
0.462,2007-02-08,04:00:00
0.226,2007-02-08,04:10:00
0.228,2007-02-08,04:20:00
0.334,2007-02-08,04:30:00
0.32,2007-02-08,04:40:00
0.526,2007-02-08,04:50:00
0.536,2007-02-08,05:00:00
0.59,2007-02-08,05:10:00
0.636,2007-02-08,05:20:00
0.522,2007-02-08,05:30:00
0.302,2007-02-08,05:40:00
1.386,2007-02-08,05:50:00
1.392,2007-02-08,06:00:00
1.306,2007-02-08,06:10:00
0.228,2007-02-08,06:20:00
0.5,2007-02-08,06:30:00
0.57,2007-02-08,06:40:00
2.576,2007-02-08,06:50:00
1.452,2007-02-08,07:00:00
0.632,2007-02-08,07:10:00
1.866,2007-02-08,07:20:00
2.21,2007-02-08,07:30:00
2.646,2007-02-08,07:40:00
2.278,2007-02-08,07:50:00
2.57,2007-02-08,08:00:00
2.192,2007-02-08,08:10:00
1.332,2007-02-08,08:20:00
1.508,2007-02-08,08:30:00
1.492,2007-02-08,08:40:00
1.286,2007-02-08,08:50:00
1.36,2007-02-08,09:00:00
1.366,2007-02-08,09:10:00
1.356,2007-02-08,09:20:00
1.36,2007-02-08,09:30:00
1.456,2007-02-08,09:40:00
1.432,2007-02-08,09:50:00
1.438,2007-02-08,10:00:00
1.282,2007-02-08,10:10:00
1.268,2007-02-08,10:20:00
1.292,2007-02-08,10:30:00
1.458,2007-02-08,10:40:00
1.372,2007-02-08,10:50:00
1.27,2007-02-08,11:00:00
1.3,2007-02-08,11:10:00
1.374,2007-02-08,11:20:00
1.44,2007-02-08,11:30:00
1.284,2007-02-08,11:40:00
1.282,2007-02-08,11:50:00
1.352,2007-02-08,12:00:00
1.366,2007-02-08,12:10:00
1.364,2007-02-08,12:20:00
1.374,2007-02-08,12:30:00
1.354,2007-02-08,12:40:00
1.444,2007-02-08,12:50:00
1.324,2007-02-08,13:00:00
0.294,2007-02-08,13:10:00
0.22,2007-02-08,13:20:00
0.332,2007-02-08,13:30:00
0.314,2007-02-08,13:40:00
0.218,2007-02-08,13:50:00
0.306,2007-02-08,14:00:00
0.332,2007-02-08,14:10:00
0.324,2007-02-08,14:20:00
0.232,2007-02-08,14:30:00
0.224,2007-02-08,14:40:00
0.31,2007-02-08,14:50:00
0.404,2007-02-08,15:00:00
0.23,2007-02-08,15:10:00
0.668,2007-02-08,15:20:00
0.77,2007-02-08,15:30:00
0.796,2007-02-08,15:40:00
0.728,2007-02-08,15:50:00
0.592,2007-02-08,16:00:00
0.692,2007-02-08,16:10:00
0.69,2007-02-08,16:20:00
0.668,2007-02-08,16:30:00
0.652,2007-02-08,16:40:00
0.698,2007-02-08,16:50:00
0.886,2007-02-08,17:00:00
1.954,2007-02-08,17:10:00
2.008,2007-02-08,17:20:00
1.66,2007-02-08,17:30:00
1.674,2007-02-08,17:40:00
1.582,2007-02-08,17:50:00
1.57,2007-02-08,18:00:00
1.634,2007-02-08,18:10:00
1.744,2007-02-08,18:20:00
1.202,2007-02-08,18:30:00
1.866,2007-02-08,18:40:00
1.816,2007-02-08,18:50:00
1.976,2007-02-08,19:00:00
1.928,2007-02-08,19:10:00
1.892,2007-02-08,19:20:00
5.3,2007-02-08,19:30:00
4.466,2007-02-08,19:40:00
4.938,2007-02-08,19:50:00
2.002,2007-02-08,20:00:00
2.996,2007-02-08,20:10:00
3.144,2007-02-08,20:20:00
2.842,2007-02-08,20:30:00
2.782,2007-02-08,20:40:00
4.314,2007-02-08,20:50:00
3.302,2007-02-08,21:00:00
5.578,2007-02-08,21:10:00
2.618,2007-02-08,21:20:00
2.082,2007-02-08,21:30:00
2.034,2007-02-08,21:40:00
1.468,2007-02-08,21:50:00
1.644,2007-02-08,22:00:00
1.412,2007-02-08,22:10:00
1.48,2007-02-08,22:20:00
4.158,2007-02-08,22:30:00
3.74,2007-02-08,22:40:00
1.558,2007-02-08,22:50:00
1.482,2007-02-08,23:00:00
1.466,2007-02-08,23:10:00
1.464,2007-02-08,23:20:00
0.256,2007-02-08,23:30:00
0.308,2007-02-08,23:40:00
0.418,2007-02-08,23:50:00
0.43,2007-02-09,00:00:00
0.332,2007-02-09,00:10:00
0.256,2007-02-09,00:20:00
0.288,2007-02-09,00:30:00
0.418,2007-02-09,00:40:00
0.262,2007-02-09,00:50:00
0.252,2007-02-09,01:00:00
0.252,2007-02-09,01:10:00
0.434,2007-02-09,01:20:00
0.346,2007-02-09,01:30:00
0.25,2007-02-09,01:40:00
0.252,2007-02-09,01:50:00
0.338,2007-02-09,02:00:00
0.4,2007-02-09,02:10:00
0.23,2007-02-09,02:20:00
0.312,2007-02-09,02:30:00
0.31,2007-02-09,02:40:00
0.404,2007-02-09,02:50:00
0.376,2007-02-09,03:00:00
0.226,2007-02-09,03:10:00
0.228,2007-02-09,03:20:00
0.328,2007-02-09,03:30:00
0.226,2007-02-09,03:40:00
0.302,2007-02-09,03:50:00
0.228,2007-02-09,04:00:00
0.328,2007-02-09,04:10:00
0.318,2007-02-09,04:20:00
0.226,2007-02-09,04:30:00
0.298,2007-02-09,04:40:00
0.334,2007-02-09,04:50:00
0.32,2007-02-09,05:00:00
0.224,2007-02-09,05:10:00
0.218,2007-02-09,05:20:00
0.372,2007-02-09,05:30:00
0.404,2007-02-09,05:40:00
0.3,2007-02-09,05:50:00
0.234,2007-02-09,06:00:00
0.23,2007-02-09,06:10:00
0.404,2007-02-09,06:20:00
0.228,2007-02-09,06:30:00
1.522,2007-02-09,06:40:00
1.97,2007-02-09,06:50:00
2.272,2007-02-09,07:00:00
2.266,2007-02-09,07:10:00
2.074,2007-02-09,07:20:00
2.118,2007-02-09,07:30:00
3.146,2007-02-09,07:40:00
2.636,2007-02-09,07:50:00
1.768,2007-02-09,08:00:00
2.474,2007-02-09,08:10:00
1.384,2007-02-09,08:20:00
1.452,2007-02-09,08:30:00
1.412,2007-02-09,08:40:00
1.268,2007-02-09,08:50:00
1.26,2007-02-09,09:00:00
1.346,2007-02-09,09:10:00
1.28,2007-02-09,09:20:00
1.36,2007-02-09,09:30:00
1.274,2007-02-09,09:40:00
1.374,2007-02-09,09:50:00
1.372,2007-02-09,10:00:00
1.278,2007-02-09,10:10:00
1.352,2007-02-09,10:20:00
1.394,2007-02-09,10:30:00
1.396,2007-02-09,10:40:00
1.278,2007-02-09,10:50:00
1.294,2007-02-09,11:00:00
1.514,2007-02-09,11:10:00
1.442,2007-02-09,11:20:00
1.358,2007-02-09,11:30:00
1.28,2007-02-09,11:40:00
1.37,2007-02-09,11:50:00
1.446,2007-02-09,12:00:00
1.288,2007-02-09,12:10:00
1.294,2007-02-09,12:20:00
1.296,2007-02-09,12:30:00
0.408,2007-02-09,12:40:00
0.326,2007-02-09,12:50:00
0.274,2007-02-09,13:00:00
0.268,2007-02-09,13:10:00
0.522,2007-02-09,13:20:00
1.638,2007-02-09,13:30:00
1.652,2007-02-09,13:40:00
1.728,2007-02-09,13:50:00
1.492,2007-02-09,14:00:00
1.476,2007-02-09,14:10:00
1.412,2007-02-09,14:20:00
1.328,2007-02-09,14:30:00
1.388,2007-02-09,14:40:00
1.426,2007-02-09,14:50:00
1.354,2007-02-09,15:00:00
1.414,2007-02-09,15:10:00
1.348,2007-02-09,15:20:00
0.346,2007-02-09,15:30:00
0.244,2007-02-09,15:40:00
0.246,2007-02-09,15:50:00
0.32,2007-02-09,16:00:00
0.342,2007-02-09,16:10:00
0.344,2007-02-09,16:20:00
0.33,2007-02-09,16:30:00
0.398,2007-02-09,16:40:00
0.49,2007-02-09,16:50:00
0.354,2007-02-09,17:00:00
0.232,2007-02-09,17:10:00
0.234,2007-02-09,17:20:00
0.426,2007-02-09,17:30:00
0.326,2007-02-09,17:40:00
0.35,2007-02-09,17:50:00
0.512,2007-02-09,18:00:00
0.294,2007-02-09,18:10:00
0.454,2007-02-09,18:20:00
0.286,2007-02-09,18:30:00
0.292,2007-02-09,18:40:00
1.386,2007-02-09,18:50:00
1.298,2007-02-09,19:00:00
1.29,2007-02-09,19:10:00
1.318,2007-02-09,19:20:00
1.296,2007-02-09,19:30:00
2.212,2007-02-09,19:40:00
1.876,2007-02-09,19:50:00
2.1,2007-02-09,20:00:00
0.834,2007-02-09,20:10:00
3.808,2007-02-09,20:20:00
4.112,2007-02-09,20:30:00
1.814,2007-02-09,20:40:00
1.726,2007-02-09,20:50:00
1.644,2007-02-09,21:00:00
1.668,2007-02-09,21:10:00
1.66,2007-02-09,21:20:00
1.402,2007-02-09,21:30:00
3.044,2007-02-09,21:40:00
4.226,2007-02-09,21:50:00
4.126,2007-02-09,22:00:00
4.346,2007-02-09,22:10:00
4.604,2007-02-09,22:20:00
3.948,2007-02-09,22:30:00
2.982,2007-02-09,22:40:00
2.934,2007-02-09,22:50:00
1.376,2007-02-09,23:00:00
0.818,2007-02-09,23:10:00
0.798,2007-02-09,23:20:00
0.412,2007-02-09,23:30:00
0.338,2007-02-09,23:40:00
0.444,2007-02-09,23:50:00
0.45,2007-02-10,00:00:00
0.556,2007-02-10,00:10:00
0.284,2007-02-10,00:20:00
0.368,2007-02-10,00:30:00
0.36,2007-02-10,00:40:00
0.34,2007-02-10,00:50:00
0.282,2007-02-10,01:00:00
0.282,2007-02-10,01:10:00
0.378,2007-02-10,01:20:00
0.262,2007-02-10,01:30:00
0.334,2007-02-10,01:40:00
0.26,2007-02-10,01:50:00
0.376,2007-02-10,02:00:00
0.366,2007-02-10,02:10:00
0.44,2007-02-10,02:20:00
0.336,2007-02-10,02:30:00
0.434,2007-02-10,02:40:00
0.356,2007-02-10,02:50:00
0.282,2007-02-10,03:00:00
0.354,2007-02-10,03:10:00
0.388,2007-02-10,03:20:00
0.358,2007-02-10,03:30:00
0.262,2007-02-10,03:40:00
0.342,2007-02-10,03:50:00
0.314,2007-02-10,04:00:00
0.38,2007-02-10,04:10:00
0.284,2007-02-10,04:20:00
0.26,2007-02-10,04:30:00
0.328,2007-02-10,04:40:00
0.362,2007-02-10,04:50:00
0.406,2007-02-10,05:00:00
0.362,2007-02-10,05:10:00
0.43,2007-02-10,05:20:00
0.436,2007-02-10,05:30:00
0.354,2007-02-10,05:40:00
0.256,2007-02-10,05:50:00
0.284,2007-02-10,06:00:00
0.362,2007-02-10,06:10:00
0.364,2007-02-10,06:20:00
1.364,2007-02-10,06:30:00
1.344,2007-02-10,06:40:00
1.338,2007-02-10,06:50:00
1.498,2007-02-10,07:00:00
0.346,2007-02-10,07:10:00
0.592,2007-02-10,07:20:00
2.738,2007-02-10,07:30:00
1.394,2007-02-10,07:40:00
1.304,2007-02-10,07:50:00
1.366,2007-02-10,08:00:00
1.422,2007-02-10,08:10:00
1.69,2007-02-10,08:20:00
0.83,2007-02-10,08:30:00
2.846,2007-02-10,08:40:00
1.664,2007-02-10,08:50:00
1.69,2007-02-10,09:00:00
1.544,2007-02-10,09:10:00
3.648,2007-02-10,09:20:00
1.312,2007-02-10,09:30:00
1.29,2007-02-10,09:40:00
0.764,2007-02-10,09:50:00
2.986,2007-02-10,10:00:00
0.728,2007-02-10,10:10:00
1.964,2007-02-10,10:20:00
2.304,2007-02-10,10:30:00
2.632,2007-02-10,10:40:00
2.782,2007-02-10,10:50:00
2.3,2007-02-10,11:00:00
1.922,2007-02-10,11:10:00
2.436,2007-02-10,11:20:00
1.312,2007-02-10,11:30:00
3.66,2007-02-10,11:40:00
3.388,2007-02-10,11:50:00
3.808,2007-02-10,12:00:00
2.536,2007-02-10,12:10:00
2.914,2007-02-10,12:20:00
2.688,2007-02-10,12:30:00
1.896,2007-02-10,12:40:00
1.838,2007-02-10,12:50:00
1.684,2007-02-10,13:00:00
1.504,2007-02-10,13:10:00
1.516,2007-02-10,13:20:00
1.424,2007-02-10,13:30:00
2.578,2007-02-10,13:40:00
2.12,2007-02-10,13:50:00
3.752,2007-02-10,14:00:00
1.464,2007-02-10,14:10:00
1.408,2007-02-10,14:20:00
1.498,2007-02-10,14:30:00
3.652,2007-02-10,14:40:00
2.946,2007-02-10,14:50:00
1.348,2007-02-10,15:00:00
1.344,2007-02-10,15:10:00
1.338,2007-02-10,15:20:00
1.59,2007-02-10,15:30:00
1.418,2007-02-10,15:40:00
1.756,2007-02-10,15:50:00
1.77,2007-02-10,16:00:00
1.786,2007-02-10,16:10:00
1.532,2007-02-10,16:20:00
1.35,2007-02-10,16:30:00
1.338,2007-02-10,16:40:00
1.44,2007-02-10,16:50:00
1.526,2007-02-10,17:00:00
1.384,2007-02-10,17:10:00
1.296,2007-02-10,17:20:00
1.406,2007-02-10,17:30:00
1.762,2007-02-10,17:40:00
1.9,2007-02-10,17:50:00
3.222,2007-02-10,18:00:00
3.208,2007-02-10,18:10:00
3.758,2007-02-10,18:20:00
3.036,2007-02-10,18:30:00
3.704,2007-02-10,18:40:00
3.45,2007-02-10,18:50:00
3.222,2007-02-10,19:00:00
3.582,2007-02-10,19:10:00
3.556,2007-02-10,19:20:00
5.65,2007-02-10,19:30:00
5.748,2007-02-10,19:40:00
5.696,2007-02-10,19:50:00
5.504,2007-02-10,20:00:00
5.61,2007-02-10,20:10:00
3.878,2007-02-10,20:20:00
4.802,2007-02-10,20:30:00
3.746,2007-02-10,20:40:00
5.072,2007-02-10,20:50:00
2.806,2007-02-10,21:00:00
2.846,2007-02-10,21:10:00
2.344,2007-02-10,21:20:00
2.34,2007-02-10,21:30:00
2.372,2007-02-10,21:40:00
2.474,2007-02-10,21:50:00
4.18,2007-02-10,22:00:00
4.548,2007-02-10,22:10:00
4.82,2007-02-10,22:20:00
5.062,2007-02-10,22:30:00
4.378,2007-02-10,22:40:00
4.352,2007-02-10,22:50:00
4.332,2007-02-10,23:00:00
4.342,2007-02-10,23:10:00
4.506,2007-02-10,23:20:00
1.46,2007-02-10,23:30:00
2.68,2007-02-10,23:40:00
2.808,2007-02-10,23:50:00
2.858,2007-02-11,00:00:00
2.672,2007-02-11,00:10:00
2.702,2007-02-11,00:20:00
2.3,2007-02-11,00:30:00
2.516,2007-02-11,00:40:00
2.138,2007-02-11,00:50:00
1.208,2007-02-11,01:00:00
2.452,2007-02-11,01:10:00
2.346,2007-02-11,01:20:00
2.3,2007-02-11,01:30:00
0.564,2007-02-11,01:40:00
2.266,2007-02-11,01:50:00
2.32,2007-02-11,02:00:00
2.314,2007-02-11,02:10:00
0.358,2007-02-11,02:20:00
2.328,2007-02-11,02:30:00
2.358,2007-02-11,02:40:00
2.57,2007-02-11,02:50:00
2.494,2007-02-11,03:00:00
2.41,2007-02-11,03:10:00
2.328,2007-02-11,03:20:00
1.664,2007-02-11,03:30:00
2.088,2007-02-11,03:40:00
2.338,2007-02-11,03:50:00
2.32,2007-02-11,04:00:00
0.562,2007-02-11,04:10:00
2.378,2007-02-11,04:20:00
2.288,2007-02-11,04:30:00
2.332,2007-02-11,04:40:00
1.486,2007-02-11,04:50:00
3.02,2007-02-11,05:00:00
3.42,2007-02-11,05:10:00
3.434,2007-02-11,05:20:00
3.524,2007-02-11,05:30:00
1.7,2007-02-11,05:40:00
1.974,2007-02-11,05:50:00
3.806,2007-02-11,06:00:00
3.672,2007-02-11,06:10:00
2.516,2007-02-11,06:20:00
3.284,2007-02-11,06:30:00
2.484,2007-02-11,06:40:00
2.314,2007-02-11,06:50:00
2.276,2007-02-11,07:00:00
2.28,2007-02-11,07:10:00
2.42,2007-02-11,07:20:00
2.412,2007-02-11,07:30:00
3.32,2007-02-11,07:40:00
2.87,2007-02-11,07:50:00
3.076,2007-02-11,08:00:00
3.324,2007-02-11,08:10:00
3.294,2007-02-11,08:20:00
3.336,2007-02-11,08:30:00
2.978,2007-02-11,08:40:00
3.552,2007-02-11,08:50:00
2.46,2007-02-11,09:00:00
2.424,2007-02-11,09:10:00
0.96,2007-02-11,09:20:00
1.482,2007-02-11,09:30:00
3.488,2007-02-11,09:40:00
3.656,2007-02-11,09:50:00
3.516,2007-02-11,10:00:00
3.432,2007-02-11,10:10:00
1.494,2007-02-11,10:20:00
2.47,2007-02-11,10:30:00
3.448,2007-02-11,10:40:00
0.278,2007-02-11,10:50:00
0.466,2007-02-11,11:00:00
1.654,2007-02-11,11:10:00
3.878,2007-02-11,11:20:00
4.686,2007-02-11,11:30:00
2.998,2007-02-11,11:40:00
3.19,2007-02-11,11:50:00
3.766,2007-02-11,12:00:00
3.076,2007-02-11,12:10:00
4.836,2007-02-11,12:20:00
4.744,2007-02-11,12:30:00
2.22,2007-02-11,12:40:00
2.41,2007-02-11,12:50:00
4.304,2007-02-11,13:00:00
1.892,2007-02-11,13:10:00
1.816,2007-02-11,13:20:00
1.782,2007-02-11,13:30:00
1.86,2007-02-11,13:40:00
6.0,2007-02-11,13:50:00
3.816,2007-02-11,14:00:00
3.28,2007-02-11,14:10:00
3.298,2007-02-11,14:20:00
5.228,2007-02-11,14:30:00
1.832,2007-02-11,14:40:00
1.786,2007-02-11,14:50:00
6.17,2007-02-11,15:00:00
5.97,2007-02-11,15:10:00
3.496,2007-02-11,15:20:00
2.344,2007-02-11,15:30:00
0.636,2007-02-11,15:40:00
2.71,2007-02-11,15:50:00
0.366,2007-02-11,16:00:00
0.388,2007-02-11,16:10:00
0.478,2007-02-11,16:20:00
0.376,2007-02-11,16:30:00
0.412,2007-02-11,16:40:00
0.64,2007-02-11,16:50:00
0.352,2007-02-11,17:00:00
0.282,2007-02-11,17:10:00
0.464,2007-02-11,17:20:00
1.598,2007-02-11,17:30:00
2.852,2007-02-11,17:40:00
2.914,2007-02-11,17:50:00
3.022,2007-02-11,18:00:00
3.486,2007-02-11,18:10:00
2.454,2007-02-11,18:20:00
2.532,2007-02-11,18:30:00
3.048,2007-02-11,18:40:00
3.7,2007-02-11,18:50:00
3.77,2007-02-11,19:00:00
3.736,2007-02-11,19:10:00
3.256,2007-02-11,19:20:00
3.502,2007-02-11,19:30:00
2.93,2007-02-11,19:40:00
3.022,2007-02-11,19:50:00
4.264,2007-02-11,20:00:00
2.778,2007-02-11,20:10:00
2.556,2007-02-11,20:20:00
2.93,2007-02-11,20:30:00
3.36,2007-02-11,20:40:00
3.138,2007-02-11,20:50:00
2.814,2007-02-11,21:00:00
2.846,2007-02-11,21:10:00
2.71,2007-02-11,21:20:00
2.42,2007-02-11,21:30:00
2.732,2007-02-11,21:40:00
2.286,2007-02-11,21:50:00
2.196,2007-02-11,22:00:00
2.094,2007-02-11,22:10:00
2.298,2007-02-11,22:20:00
1.63,2007-02-11,22:30:00
1.458,2007-02-11,22:40:00
1.382,2007-02-11,22:50:00
1.454,2007-02-11,23:00:00
1.43,2007-02-11,23:10:00
1.366,2007-02-11,23:20:00
1.342,2007-02-11,23:30:00
1.42,2007-02-11,23:40:00
1.414,2007-02-11,23:50:00
1.37,2007-02-12,00:00:00
1.446,2007-02-12,00:10:00
1.442,2007-02-12,00:20:00
1.402,2007-02-12,00:30:00
1.488,2007-02-12,00:40:00
1.494,2007-02-12,00:50:00
1.452,2007-02-12,01:00:00
0.254,2007-02-12,01:10:00
0.398,2007-02-12,01:20:00
0.356,2007-02-12,01:30:00
0.254,2007-02-12,01:40:00
0.246,2007-02-12,01:50:00
0.326,2007-02-12,02:00:00
0.42,2007-02-12,02:10:00
0.254,2007-02-12,02:20:00
0.256,2007-02-12,02:30:00
0.368,2007-02-12,02:40:00
0.426,2007-02-12,02:50:00
0.252,2007-02-12,03:00:00
0.256,2007-02-12,03:10:00
0.44,2007-02-12,03:20:00
0.426,2007-02-12,03:30:00
0.392,2007-02-12,03:40:00
0.322,2007-02-12,03:50:00
0.352,2007-02-12,04:00:00
0.25,2007-02-12,04:10:00
0.328,2007-02-12,04:20:00
0.248,2007-02-12,04:30:00
0.348,2007-02-12,04:40:00
0.25,2007-02-12,04:50:00
0.25,2007-02-12,05:00:00
0.322,2007-02-12,05:10:00
0.35,2007-02-12,05:20:00
0.25,2007-02-12,05:30:00
0.246,2007-02-12,05:40:00
0.414,2007-02-12,05:50:00
0.42,2007-02-12,06:00:00
0.34,2007-02-12,06:10:00
1.454,2007-02-12,06:20:00
1.692,2007-02-12,06:30:00
2.542,2007-02-12,06:40:00
4.33,2007-02-12,06:50:00
2.192,2007-02-12,07:00:00
2.206,2007-02-12,07:10:00
2.242,2007-02-12,07:20:00
2.614,2007-02-12,07:30:00
2.654,2007-02-12,07:40:00
2.594,2007-02-12,07:50:00
2.58,2007-02-12,08:00:00
2.17,2007-02-12,08:10:00
3.748,2007-02-12,08:20:00
1.474,2007-02-12,08:30:00
1.398,2007-02-12,08:40:00
1.528,2007-02-12,08:50:00
1.616,2007-02-12,09:00:00
1.528,2007-02-12,09:10:00
1.328,2007-02-12,09:20:00
1.358,2007-02-12,09:30:00
3.676,2007-02-12,09:40:00
1.384,2007-02-12,09:50:00
1.304,2007-02-12,10:00:00
1.31,2007-02-12,10:10:00
1.386,2007-02-12,10:20:00
1.37,2007-02-12,10:30:00
1.274,2007-02-12,10:40:00
1.284,2007-02-12,10:50:00
1.346,2007-02-12,11:00:00
1.262,2007-02-12,11:10:00
1.354,2007-02-12,11:20:00
1.39,2007-02-12,11:30:00
1.46,2007-02-12,11:40:00
1.382,2007-02-12,11:50:00
1.458,2007-02-12,12:00:00
1.482,2007-02-12,12:10:00
1.41,2007-02-12,12:20:00
1.33,2007-02-12,12:30:00
0.258,2007-02-12,12:40:00
0.428,2007-02-12,12:50:00
0.262,2007-02-12,13:00:00
1.898,2007-02-12,13:10:00
1.798,2007-02-12,13:20:00
1.226,2007-02-12,13:30:00
0.362,2007-02-12,13:40:00
0.458,2007-02-12,13:50:00
0.378,2007-02-12,14:00:00
0.316,2007-02-12,14:10:00
1.436,2007-02-12,14:20:00
1.608,2007-02-12,14:30:00
1.472,2007-02-12,14:40:00
1.404,2007-02-12,14:50:00
1.36,2007-02-12,15:00:00
1.51,2007-02-12,15:10:00
1.396,2007-02-12,15:20:00
1.316,2007-02-12,15:30:00
1.418,2007-02-12,15:40:00
1.37,2007-02-12,15:50:00
1.372,2007-02-12,16:00:00
1.324,2007-02-12,16:10:00
1.408,2007-02-12,16:20:00
0.328,2007-02-12,16:30:00
0.51,2007-02-12,16:40:00
0.582,2007-02-12,16:50:00
0.61,2007-02-12,17:00:00
0.574,2007-02-12,17:10:00
0.582,2007-02-12,17:20:00
0.65,2007-02-12,17:30:00
0.942,2007-02-12,17:40:00
0.78,2007-02-12,17:50:00
0.794,2007-02-12,18:00:00
0.956,2007-02-12,18:10:00
1.268,2007-02-12,18:20:00
0.774,2007-02-12,18:30:00
0.978,2007-02-12,18:40:00
1.046,2007-02-12,18:50:00
1.55,2007-02-12,19:00:00
1.64,2007-02-12,19:10:00
1.574,2007-02-12,19:20:00
4.642,2007-02-12,19:30:00
3.168,2007-02-12,19:40:00
3.008,2007-02-12,19:50:00
1.964,2007-02-12,20:00:00
1.866,2007-02-12,20:10:00
1.858,2007-02-12,20:20:00
3.986,2007-02-12,20:30:00
4.33,2007-02-12,20:40:00
5.762,2007-02-12,20:50:00
3.504,2007-02-12,21:00:00
3.71,2007-02-12,21:10:00
2.58,2007-02-12,21:20:00
2.622,2007-02-12,21:30:00
2.662,2007-02-12,21:40:00
1.816,2007-02-12,21:50:00
0.926,2007-02-12,22:00:00
2.954,2007-02-12,22:10:00
0.276,2007-02-12,22:20:00
0.23,2007-02-12,22:30:00
0.422,2007-02-12,22:40:00
0.484,2007-02-12,22:50:00
0.37,2007-02-12,23:00:00
1.348,2007-02-12,23:10:00
1.46,2007-02-12,23:20:00
1.396,2007-02-12,23:30:00
0.302,2007-02-12,23:40:00
0.222,2007-02-12,23:50:00
0.226,2007-03-01,00:00:00
0.218,2007-03-01,00:10:00
0.316,2007-03-01,00:20:00
0.39,2007-03-01,00:30:00
0.22,2007-03-01,00:40:00
0.218,2007-03-01,00:50:00
0.218,2007-03-01,01:00:00
0.406,2007-03-01,01:10:00
0.454,2007-03-01,01:20:00
0.294,2007-03-01,01:30:00
0.222,2007-03-01,01:40:00
0.224,2007-03-01,01:50:00
0.32,2007-03-01,02:00:00
0.294,2007-03-01,02:10:00
0.222,2007-03-01,02:20:00
0.218,2007-03-01,02:30:00
0.328,2007-03-01,02:40:00
0.316,2007-03-01,02:50:00
0.29,2007-03-01,03:00:00
0.22,2007-03-01,03:10:00
0.222,2007-03-01,03:20:00
0.324,2007-03-01,03:30:00
0.304,2007-03-01,03:40:00
0.372,2007-03-01,03:50:00
0.292,2007-03-01,04:00:00
0.276,2007-03-01,04:10:00
0.316,2007-03-01,04:20:00
0.22,2007-03-01,04:30:00
0.274,2007-03-01,04:40:00
0.22,2007-03-01,04:50:00
0.33,2007-03-01,05:00:00
1.422,2007-03-01,05:10:00
1.29,2007-03-01,05:20:00
1.35,2007-03-01,05:30:00
1.282,2007-03-01,05:40:00
1.368,2007-03-01,05:50:00
1.292,2007-03-01,06:00:00
0.216,2007-03-01,06:10:00
0.366,2007-03-01,06:20:00
0.386,2007-03-01,06:30:00
0.31,2007-03-01,06:40:00
0.218,2007-03-01,06:50:00
0.22,2007-03-01,07:00:00
0.224,2007-03-01,07:10:00
0.324,2007-03-01,07:20:00
0.312,2007-03-01,07:30:00
0.216,2007-03-01,07:40:00
0.246,2007-03-01,07:50:00
0.218,2007-03-01,08:00:00
0.316,2007-03-01,08:10:00
0.214,2007-03-01,08:20:00
0.216,2007-03-01,08:30:00
0.274,2007-03-01,08:40:00
0.408,2007-03-01,08:50:00
0.39,2007-03-01,09:00:00
0.298,2007-03-01,09:10:00
0.216,2007-03-01,09:20:00
0.278,2007-03-01,09:30:00
0.328,2007-03-01,09:40:00
0.274,2007-03-01,09:50:00
0.214,2007-03-01,10:00:00
0.222,2007-03-01,10:10:00
0.29,2007-03-01,10:20:00
0.314,2007-03-01,10:30:00
0.216,2007-03-01,10:40:00
0.216,2007-03-01,10:50:00
0.214,2007-03-01,11:00:00
0.392,2007-03-01,11:10:00
0.39,2007-03-01,11:20:00
0.294,2007-03-01,11:30:00
0.288,2007-03-01,11:40:00
0.212,2007-03-01,11:50:00
0.386,2007-03-01,12:00:00
0.216,2007-03-01,12:10:00
0.216,2007-03-01,12:20:00
0.216,2007-03-01,12:30:00
0.332,2007-03-01,12:40:00
0.39,2007-03-01,12:50:00
0.216,2007-03-01,13:00:00
0.22,2007-03-01,13:10:00
0.218,2007-03-01,13:20:00
0.322,2007-03-01,13:30:00
0.34,2007-03-01,13:40:00
0.306,2007-03-01,13:50:00
0.3,2007-03-01,14:00:00
0.296,2007-03-01,14:10:00
0.316,2007-03-01,14:20:00
0.292,2007-03-01,14:30:00
0.226,2007-03-01,14:40:00
0.218,2007-03-01,14:50:00
0.326,2007-03-01,15:00:00
0.318,2007-03-01,15:10:00
0.294,2007-03-01,15:20:00
0.216,2007-03-01,15:30:00
0.218,2007-03-01,15:40:00
0.318,2007-03-01,15:50:00
0.216,2007-03-01,16:00:00
1.354,2007-03-01,16:10:00
1.32,2007-03-01,16:20:00
1.466,2007-03-01,16:30:00
1.434,2007-03-01,16:40:00
1.276,2007-03-01,16:50:00
1.356,2007-03-01,17:00:00
0.216,2007-03-01,17:10:00
0.318,2007-03-01,17:20:00
0.218,2007-03-01,17:30:00
0.216,2007-03-01,17:40:00
0.294,2007-03-01,17:50:00
0.216,2007-03-01,18:00:00
0.312,2007-03-01,18:10:00
0.212,2007-03-01,18:20:00
0.212,2007-03-01,18:30:00
0.286,2007-03-01,18:40:00
0.314,2007-03-01,18:50:00
0.386,2007-03-01,19:00:00
0.296,2007-03-01,19:10:00
0.212,2007-03-01,19:20:00
0.282,2007-03-01,19:30:00
0.316,2007-03-01,19:40:00
0.214,2007-03-01,19:50:00
0.212,2007-03-01,20:00:00
0.216,2007-03-01,20:10:00
0.4,2007-03-01,20:20:00
0.31,2007-03-01,20:30:00
